Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-17 16:53:41,1328743118963843072,False,"@captain_levi_0 @sandeeproy1 @HINDUMEDIA5 BJP has made it's inroads in Telangana too...Kashmir ,Punjab ,Tamil Nadu &amp; Kerala are last few places to conquer .",Abhishe55354359,Nepal,Twitter for Android,0,57,89,0
2020-11-17 16:53:18,1328743026278113280,False,Bjp will form next government In punjab 2022 https://t.co/NIllReuP7O,KhandoliS,patiala,Twitter for Android,1,220,1068,0
2020-11-17 16:50:47,1328742390954225666,False,"In 2024
Pondicherry - Congress
Tamil Nadu - DMK + Congress
Kerala - Congress
Maha - Shiv Sena + Congress
UP - Congress
Jharkhand - Congress +JMM
Punjab - Congress
Rajasthan - Congress
Bihar - Non BJP",DURAICHARLES,,Twitter for Android,2,2140,2655,2
2020-11-17 16:30:59,1328737406598582273,False,"Punjab, which has been contributing one third of the total wheat to the national pool, is being discriminated against by the BJP Govt at Centre. 
#MehengeDinAayeHai
#PunjabUnderBJPAttack
#MyLeaderRahulGandhi https://t.co/4Vj5NxtXeT",INCashishsaini,Uttarakhand,Twitter for Android,1,4732,3956,0
2020-11-17 16:21:24,1328734997524705281,False,@AamAadmiParty @raghav_chadha AAP will get a grand Zero seats out of Delhi. Maybe a few naive idiots in Punjab want to hold on to anything that can oppose BJP. AAP is a joke.,MrX33573412,"Buffalo, NY",Twitter for iPhone,0,99,849,0
2020-11-17 16:13:22,1328732973005373441,False,"@BJP4India Maharashtra mein ladna chahiye tha akele, you'll loose 100% in the land of Missionaries and converts. I support BJP but looking at the protests and propaganda being spread against BJP in Punjab, Just saying the truth. https://t.co/bmy7qmcXz2",TirthParmar_108,"Karachi, India",Twitter for Android,1,23,280,0
2020-11-17 16:00:06,1328729636923207680,False,"A very similar situation in Punjab with Subedari of Delhi, the guard keep changing between different parties such as Akalis and Congress, next will be BJP.",alapmat,,Twitter for iPad,0,155,731,0
2020-11-17 15:53:09,1328727885172015104,False,"@ZeeNews @sudhirchaudhary when tihari talk about farmer suicide in Punjab, where as the reality is that farmer suicide rate is higest in BJP ruled state. This shows that how tihari and his gangs manipulate data and news to downgrade states in favour of BJP. #farmerwidows
#zeenews",nitinnaresh,New Delhi,Twitter for Android,0,399,1504,0
2020-11-17 15:51:07,1328727374330880001,False,"@AmitShah In Kashmir, Punjab and Haryana, bjp and Modi are most hated at the moment... It is quite possible that what they are doing, continue to do.. India may not break, but it will definitely be fractured..",ramanjagraon,Ludhiana India,Twitter for Android,0,209,396,0
2020-11-17 15:49:35,1328726988350050310,False,"@bithika11 This will hv an effect on SAD.. BJP as such is not in power in Punjab,",Lotusfeetns,Planet Earth,Twitter for iPhone,1,12311,6883,0
2020-11-17 15:11:34,1328717423864803328,False,@SwarajyaMag @tushjain15 @nishthaanushree No. BJP has no chance in Punjab.,Pelu_bond,,Twitter for Android,0,2,75,0
2020-11-17 15:09:35,1328716923450793986,True,"Farm Reforms Fallout: Can BJP Wrestle Punjab From The AAP, Congress, And Shiromani Akali Dal In 2022

@tushjain15 and @nishthaanushree on Swarajya Standpoint 

https://t.co/lojYgeEGhk",SwarajyaMag,India,TweetDeck,78,265200,674,7
2020-11-17 15:00:02,1328714518751395842,True,Congress Spokesperson Pritpal Singh Baliawal criticised the BJP Government for spoiling Punjab's economy by stopping the goods train services. https://t.co/ojLbsDzoeM,INCPunjab,Chandigarh,Twitter Media Studio,62,116267,106,15
2020-11-17 14:46:26,1328711095930945536,False,"https://t.co/BjvhfYN69m

@rahulroushan @UnSubtleDesi @OpIndia_com  There is typo in the last para, instead of ""winning"" it is written ""willing"".",KantadoAaveChe,"New Delhi, India",Twitter Web App,0,46,1251,0
2020-11-17 14:37:34,1328708865018441728,False,"BJP makes it official: will contest all 117 seats in 2022 Punjab polls
https://t.co/LaSkEzEgTU",Hindutva__watch,Worldwide,Twitter for Android,1,22580,6180,0
2020-11-17 14:19:59,1328704442506493953,False,"@TimesNow Time &amp; again we r reminded that such riots happen ONLY in those States where BJP's Govt is in charge. This incident which has happened in Haryana same thing happened recently in UP., Gujarat &amp; Karnatak. Ask urself why these things don't take place in Maha., Punjab or Uttarakhand",prakashkgshenoy,"Andheri West, Mumbai",Twitter for Android,0,22,86,0
2020-11-17 14:00:00,1328699411078279168,True,"""No matter how many offices are opened by BJP, but the people of Punjab will not even let their accounts be opened in 117 seats"" - @SardarLaalSingh, Chairman, Punjab Mandi Board https://t.co/41H8NTi5nu",INCPunjab,Chandigarh,Twitter Media Studio,43,116267,106,17
2020-11-17 13:55:25,1328698258705637377,False,@SwarajyaMag It is BJP's responsibility to stand for rights of Hindus of Punjab who have been marginalized.,sanghifromsouth,,Twitter for Android,2,238,584,0
2020-11-17 13:46:47,1328696087889276928,False,BJP preparing to contest all 117 Assembly seats in 2022 Punjab elections https://t.co/6IImBuYqPy,MalayalamFeeds,Alappuzha,IFTTT,0,40,2,0
2020-11-17 13:36:13,1328693425609330688,False,"First KPK, then Punjab and Federal now in Gilgit Baltistan upcoming in AJK and next in India.
Pakistan Tehreek Insaf will form the government in India in 2023 by purchasing all electable of BJP.

""Aap ne Ghabrana Nahi Hai"" | #ImranKhan #PM #Subcontinent",ImranXainu,,Twitter for iPhone,0,29,26,0
2020-11-17 13:31:11,1328692159709495298,False,"Bjp attacking Punjab:-27 festival special trains,9 express trains have been cancelled &amp; while 30 trains have been short-terminated in view of farmers’ agitation in Punjab, according 2 circular released by Indian Railways.
https://t.co/uPkXxQgeBU What happened 2 #JusticeForSSR ?",Shashank_INC_,"Maharashtra, India",Twitter for Android,1,119,523,0
2020-11-17 13:03:42,1328685241704329216,False,"""BJP President JP Nadda will not be allowed to enter Punjab by any Punjabi"" @RavneetBittu, Member of Parliament, Ludhiana https://t.co/FzJy59xm94",IOCanada01,,IFTTT,1,141,174,0
2020-11-17 13:00:31,1328684440805990402,False,"Jammu to Punjab :- '' welcome to 2020
Punjab to jammu:- '' welcome to 1991''

We don't need time machine bjp in enough.
#restore4g",j_parallel,,Twitter for Android,10,109,127,0
2020-11-17 13:00:00,1328684313630494726,True,"""BJP President JP Nadda will not be allowed to enter Punjab by any Punjabi"" @RavneetBittu, Member of Parliament, Ludhiana https://t.co/pnowrVHTIp",INCPunjab,Chandigarh,Twitter Media Studio,69,116267,106,18
2020-11-17 12:55:12,1328683105985589248,False,"@dhruv_rathee I remember some years back , same fate was met by granddaughter of Madan Mohan Mittal , then BJP Cabinet Minister(Industries) ,Punjab.",Kamalpr27231880,"Ludhiana, India",Twitter for Android,0,19,53,0
2020-11-17 12:23:33,1328675141312598016,True,#BJP preparing to contest all 117 Assembly seats in 2022 #Punjab elections https://t.co/8DWwbFAlT3,thenewsminute,Bengaluru,TweetDeck,4,163789,992,1
2020-11-17 12:21:28,1328674615783165953,True,"After Shiromani Akali Dal Quits NDA, BJP Decides To Contest All 117 Seats In 2022 Punjab Elections

https://t.co/AQAXKnFlxR",SwarajyaMag,India,TweetDeck,710,265200,674,71
2020-11-17 11:51:22,1328667041453129728,False,"@VedAitharaju @DilMeHindustan @PriaINC @RahulGandhi So what?
Modi goes to Punjab BJP looses
Modi goes to Rajasthan BJP looses
Modi goes to jharkhand BJP looses
Modi looses in Maharashtra.....",KanwalChadha,,Twitter for Android,0,2577,1532,0
2020-11-17 11:34:54,1328662895429701633,False,"@ramanmann1974 Preposterous! Playing with fire.
But a Sikh face from Jammu region has been appointed No 2 for taking care of Punjab BJP.",StratManOne,India,Twitter for Android,4,21177,806,0
2020-11-17 11:18:51,1328658855174176774,False,"Goods trains suspended by #Modi Govt, farmers face urea crunch. #Punjab in urgent need of 8 lakh tonnes urea for #wheat crop. #Urea shortage could have an adverse impact of the crop. 
#GoodsTrain #PunjabFarmers #BJP #IndianRailways #UreaShortage #WheatBowl https://t.co/0nipdqZecG",Lokhitwadi1,,Twitter for iPhone,0,6,47,0
2020-11-17 11:18:50,1328658851000774656,False,"BJP to contest all 117 seats in 2022 Punjab Assembly Elections #PunjabiNews @tvpunjab  #tvpunjab
https://t.co/05a4NG99ma https://t.co/5ymnTzn4yy",tvpunjab,global,tvpunjab,0,337,145,0
2020-11-17 11:03:43,1328655050055557121,False,"@BJP4India @narendramodi @AmitShah @rsprasad 
Destroyed democracy by misuse of Free institutions Money &amp; muscle power 
Maharashtra power grap coup exposed you . why BJP wasting crores rupees for propaganda to put down @RahulGandhi 
Why TN, Kerala , punjab value Raga leadership? https://t.co/3PSNeCgyFi",ponram1,,Twitter for Android,0,135,616,0
2020-11-17 10:35:43,1328648003758944257,False,"PUNJAB  FARMERS OPPOSED FARM BILL AND BURNT MODI'S EFFIGY AND THE RESULT 

SUSPENDED TRAIN SERVICES  CREATING  AN URGENT  SHORTAGE OF 8 LAKH TONNES OF UREA.

LADIES AND GENTLEMEN  THAT'S  BJP GOVERNMENT FOR YOU.",achumi_tokivi,"नागालैंड, भारत",Twitter for Android,16,1302,1094,7
2020-11-17 10:32:22,1328647159030288396,False,"@Amito_CJ @girishs2 To be Very Honest We(BJP) should politically forget that there is any state name as Punjab.
Or We Must Cut Punjab into smaller Districts. For example: We should Shift whole Pathankot to Jammu it will not only decrease Bjp s Loss +will benefit in JK polls.",maa_putra,,Twitter for Android,1,31,236,0
2020-11-17 10:27:25,1328645914970312705,False,(Punjab Assembly Election 2022: BJP To Contest All 117 Seats). - https://t.co/daTfnCC7JI https://t.co/BG9YYEVqMw,ind2day,"Hyderabad, india",indtoday,0,1173,188,0
2020-11-17 10:08:13,1328641082431655936,False,"BJP in #Punjab to Contest all the 117 Vidhan Sabha seats in 2022 elections.

https://t.co/pc9oLT88eH",OberoiZorawar,,Twitter for Android,1,96,46,0
