Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-21 11:53:47,1330117200489951234,False,@for_good_vibes @timesofindia BJP must be opposed. Change of govt has not brought about any improvement in Punjab. Farm bills were for the benefit of farmers. They were misled by Congress. Farmers as happens in agitations blocked railway lines putting people to inconvenience. But who cares? Votes matter most.,LachhmandassB,,Twitter Web App,0,2,3,0
2020-11-21 10:48:45,1330100833745301506,False,@INCIndia Congress ruled state Punjab contributes majorly for this state in Delhi,saavy_m,,Twitter for iPad,4,426,86,0
2020-11-21 10:47:33,1330100531235262465,False,@ANI It was all drama created by Punjab Congress Govt.,iarp6, India,Twitter for Android,8,181,909,0
2020-11-21 10:47:32,1330100527062003716,False,@INCIndia Pollution in Delhi is also contributed by stubble burning in Punjab...where Congress government is there...What a shame 😜,itsMeAmitArora,,Twitter for Android,2,44,255,0
2020-11-21 10:37:42,1330098054616260608,False,@timesofindia @TOILucknow Did you also flay Punjab Congress Govt as well fake Gandhi girl when hundreads died after consuming illicit liquor? Hypocrites of highest order.,apgogoi,Guwahati,Twitter Web App,1,32,50,0
2020-11-21 10:31:54,1330096591324246017,False,"@ashokgehlot51 @HeeraramINC Respected CM
33 percent reservation for women have given by Punjab Govt. Raj Govt will pass the ordinance at the earliest for participating women in politics for strength of women. In this regard, Rahulji alredy stated to all congress governed states. Thanks ji.",Saroj302,Delhi ...from Rajasthan,Twitter Web App,2,166,67,0
2020-11-21 10:31:33,1330096506834219008,False,"Respected CM
33 percent reservation for women have given by Punjab Govt. Raj Govt will pass the ordinance at the earliest for participating women in politics for strength of women. In this regard, Rahulji alredy stated to all congress governed states. Thanks ji. https://t.co/B7Y4niuf73",Saroj302,Delhi ...from Rajasthan,Twitter Web App,10,166,67,1
2020-11-21 10:28:26,1330095722545483781,False,"@RajCMO @ashokgehlot51 Respected CM
33 percent reservation for women have given by Punjab Govt. Raj Govt will pass the ordinance at the earliest for participating women in politics for strength of women. In this regard, Rahulji alredy stated to all congress governed states. Thanks ji.",Saroj302,Delhi ...from Rajasthan,Twitter Web App,0,166,67,0
2020-11-21 09:50:56,1330086282857492486,False,@AroraKm @aryandrozario @vikramaditya_JK @sardesairajdeep Sind Punjab&amp; Bengal were partitioned on religious basis. Kashmir too could have been partitioned in same way.Let'sgive credit to Maharaja desn.He felt despite Muslim majority state will be better off in India led by secular Congress than Pak.Abdullah&amp; People too trusted.370.,MadanKandal3,"Shamla Hills, Bhopal",Twitter for Android,0,103,326,1
2020-11-21 09:29:52,1330080984096792576,False,"Major irregularities in Government Hospital in Chhattisgarh, Rajasthan, Punjab Par Congress President @RahulGandhi Sir Kyu SILENT h    ? @aajtak @priyankagandhi @Pawankhera @SupriyaShrinate @bhupeshbaghel @ashokgehlot51 @capt_amarinder @drharshvardhan @WHO @DrTedros @ndtv https://t.co/BSzCLeIE4J",Vivek31576083,NEW DELHI INDIA ,Twitter for Android,1,108,2999,0
2020-11-21 08:46:01,1330069947725307906,False,"Every time I visit Punjab, I see new Churches being built at prime locations.
All this is happening under the great Congress' CM @capt_amarinder 
The soul of Punjab is being punctured &amp; still, no one is talking about it. https://t.co/QDf4cgTGQN",vidursaini,India,Twitter Web App,3,508,161,0
2020-11-21 08:27:11,1330065206018527234,False,"@IndianExpress The Punjab CM &amp; CONgress mislead and lied. The farmers, backed by the chor lobby, are blocking tracks causing irreparable loss to people of their own state, Railways &amp; affecting supplies to troops.

This is juvənile analysis of the political situation. Why isn't CM using police?",TheMinioness,India,Twitter for Android,2,967,542,0
2020-11-21 08:22:26,1330064013435265029,False,"HTLS 2020: ‘Congress has collapsed as a national party’: Delhi CM Arvind Kejriwal - htls - Hindustan Times https://t.co/KP1RA6pwR8 
&gt;&gt; AAP may also collapse if it ignores Corona followed by promised basic issues of Delhities esp Water &amp; focus more on Punjab,Goa, UP etc.",JASBIR32924757,,Twitter Web App,0,3,6,0
2020-11-21 08:10:24,1330060984807993345,False,@Kishlaysharma @SaketGokhale @ArvindKejriwal @msisodia dude ye @SaketGokhale and @bainjal are staunch congress supporter. Unko congress ke itne saalo corruption nhi dikhta hai. they will never question congress about what they are doing in Rajasthan and punjab.,jayeshforreal,"Mumbai, India",Twitter for Android,1,52,769,0
2020-11-21 08:03:16,1330059186504413186,False,Having said that Punjab has Congress government...Manmohan singh ji was best PM in after 2000 along with vajpayee ji..and Gujarat was burnt in early 2000..so crimes are crimes...nothing else. https://t.co/irpcfBFRRp,vishalmali79,India,Twitter for Android,2,922,3241,1
2020-11-21 07:49:03,1330055611745185794,False,"KCR political acumen is questionable.

In 2009 before last phase of parliamentary election he joined NDA and even addressed NDA last election rally in Punjab.

In 2019 he desparately tried  to form non Congress front but he himself cut to size in Telengana.",mvaru,Bangalore,Twitter for Android,3,946,650,1
2020-11-21 07:17:34,1330047688180715520,False,"BJP is now not a force only in Andhra Tamil Nadu &amp; Kerala and already has 330+ seats presently but is putting in efforts in these states

Congress has more than 50% of its seats from Punjab, Tamil Nadu &amp; Kerala and is not even bothered to atleast retain them",Samixha,,Twitter Web App,1,45,88,1
2020-11-21 06:06:43,1330029856197906432,False,"Those who helped BJP to expand it's base by aligning are ironically blaming Congress for spreading communalism.
TMC- Bengal
BJD- Orissa
ADMK -TamilNadu
TRS -Telangana
JDS-Karnataka
ShivSena- Maharashtra
AkaliDal-Punjab
JDU-Bihar
NC- J&amp;K
They weakened the communal harmony not INC",Binod1048,India,Twitter for Android,2,5526,4801,1
2020-11-21 06:06:38,1330029837403164673,False,"Farm Stir Fallout: Railways Suffers Over Rs 1,600 Crore Loss In Freight As Congress-Ruled Punjab Refuses To Guarantee Safety Of Trains. This should  be extracted  from @INCIndia @PiyushGoyal @PMOIndia https://t.co/W4jfw9yEbd via @swarajyamag",ManojKarunakar3,,Twitter for Android,0,678,2013,0
2020-11-21 06:03:10,1330028962291081217,False,@TheMukeshK Nikamma chief minister nahin log hote hain. Bihar people have shown their wisdom. West bengal should show wisdom. Otherwise Punjab population is now realising bringing Congress as the state is getting to become like bihar in few months. Educate people !!!,YashminderBans2,,Twitter for Android,0,69,184,0
2020-11-21 06:01:53,1330028641988775938,False,Attention @PChidambaram_IN &amp; @harishrawatcmuk @HarishRawatxcm  for remedying the situation which will erode the vote base of Congress in Punjab https://t.co/C9wayB6rvZ,scchabba,Panchkula Haryana,Twitter for Android,0,67,59,0
2020-11-21 05:41:28,1330023502909370373,True,"But then Sh Kejriwal like many others, is playing a scripted game of strengthening his creators by desperately attacking the Congress- the only alternative to BJP.
Nonetheless, for all the drama he should remember Punjab, Goa &amp; elsewhere.The people of India are not fools.",pranavINC,"Jharkhand, India.      ",Twitter for iPhone,13,26285,768,4
2020-11-21 05:34:11,1330021670791372801,False,"@srinitrs @Swamy39 Muslims Leagues Won the demand for a new country of 4 Muslims Majority Provinces of Bengals, Punjab,Sindh, NWFP (KPK).First British interest were to divide india into3 countries,one for Dalits/Lowercast,2nd for Uppercaste Congress Elites  and 3rd for Pro British  Muslims Elites",Subcontinent111,Chicago,Twitter for Android,0,208,858,0
2020-11-21 04:58:00,1330012565364039680,False,@priyankagandhi Death due to wrong actions in any part of india should be condemed. It should not be selective as if the person died in Punjab which were 100 plus were not human. Such selective approach of congress is diminishing the future of this grand old party,SatyaParkashGo6,,Twitter for Android,3,20,63,0
2020-11-21 04:57:27,1330012425798656000,False,@rohini_sgh Congress won't succeed till Punjab government pays my dues.,tj0101010,,Twitter for Android,0,1456,1635,0
2020-11-21 04:04:10,1329999016508067847,False,"Doctors had advised Sonia Gandhi to spend time in a less polluted place

Congress is ruling in:
* Chhattisgarh
* Puducherry
* Rajasthan
* Punjab

Yet Sonia Gandhi along with Rahul Gandhi visited BJP ruled Goa

Bcoz even the Gandhis know that
BJP ruled states are less polluted",Kamalnayna,India,Twitter for Android,0,3474,2831,0
2020-11-21 03:40:44,1329993120834961408,False,Unfair headline. Should have also added Punjab ruled Congress’ stubble burning in it. 😛 https://t.co/g2Jr5DmbcZ,tushjain15,India,Twitter for iPhone,11,2392,3765,0
2020-11-21 03:33:10,1329991214775508993,False,@Muralik79739498 Congress ruled state Punjab is one of the major reason for the pollution. No control over there.,sanjayjalaan,"Panchshila Park, New Delhi",Twitter for iPhone,1,385,1467,0
2020-11-21 03:12:29,1329986009778405377,False,Punjab can die of Congress and Akali Dal but I suppose it will not make BJP enter into ...only alliance possible. https://t.co/3AWjaqyuR0,jassra9,,Twitter Web App,1,5,83,0
2020-11-21 03:07:33,1329984770688782336,False,"@inquestioner Punjab can never have BJP , we can die of Congress and Akali Dal,

See the farm protests in punjab which no media house except ravish covering .",jassra9,,Twitter Web App,0,5,83,0
2020-11-21 01:37:28,1329962100026793984,False,"@GbsSidhu I think Congress is playing with Fire again in name of Kissan March on 26 and 27 November in Punjab....!!!!
#farmsbill .What's your view on that.",malhotramanish1,"New Delhi, India",Twitter for Android,0,167,738,0
2020-11-20 21:25:19,1329898642673524736,False,@htTweets @ArvindKejriwal AAP has not taken of as a national party in the last 6 years. So I think its wise to worry about yourself rather than congress. AAP has no presence in any other state beyond Delhi and bit in Goa n Punjab. They dint even contest in Bihar.,john_is_da_man,"Kerala, India",Twitter for Android,3,2397,3458,0
2020-11-20 20:27:39,1329884132176920576,False,"@JhaSanjay Let's begin with the big states - 2016 Bengal - TMC , Tamil Nadu- AIDMK, Kerala- LDF , Assam -BJP, 2017-  Punjab - Congress, Gujarat BJP  - 2018- Karnataka - JDS/Congress ,  Rajasthan, MP ,Chattisgarh - Congress, Telegana- KCR, 
,",VivianPeres7,,Twitter for Android,0,43,428,0
2020-11-20 19:44:06,1329873171638489089,False,@RahulGandhi Request @PChidambaram_IN  &amp; @harishrawatcmuk  to look into and persuade @capt_amarinder  to vacate this injustice. Such maltreatment of government employees &amp; pensioners will otherwise adversely impact congress chances in Punjab in next elections.Hope saner voices be heard,scchabba,Panchkula Haryana,Twitter for Android,1,67,59,1
2020-11-20 19:17:53,1329866575017517056,False,@VivianPeres7 @themaskbeneath @rohini_sgh @INCIndia In punjab congress will remain for a long time as long as captain is there though AAP giving good comp. otherwise INC might be there in some states but it has collapsed from national level it has now been made into a regional party not having much influence except certain states,kira_jaeger,,Twitter Web App,1,78,113,0
2020-11-20 19:13:23,1329865438960861186,False,@Dilliwalanerd Problem which tells how political designs of congress to curb HS Longwal backfired turming the Punjab Problem into a militant movement. (2/2),UtpalGautam5,INDIA,Twitter Web App,1,353,467,0
2020-11-20 19:10:09,1329864626679386113,False,"@kira_jaeger @themaskbeneath @rohini_sgh @INCIndia The Congress has ""collapsed "" in Punjab, Rajasthan, Chattisgarh, Puducherry and is an alliance partner in Maharashtra &amp; Jharkhand  ..every party goes through ots ups &amp; downs ..check out the BJP in 2009...",VivianPeres7,,Twitter for Android,0,43,428,0
2020-11-20 19:05:12,1329863383076667393,False,"Please do remind Mr Kejriwal, what happened to Punjab AAP leadership, half of them joined Congress. MLAs and MPs are greedy breed they swing with power https://t.co/LJhH5we5tm",SarcasticRofl,Resting in piece,Twitter Web App,3,14221,125,0
2020-11-20 17:53:47,1329845410450444288,False,"@AamAadmiParty @ArvindKejriwal We would be making the biggest mistake if we trust Kejriwal. He was behind Congress to form an alliance in Haryana, Punjab and the Loksabha elections, and now this. He is an opportunist, has no ideology, and would suck up to anyone who gets him the seat.",mayank_sxn,"Orlando, FL",Twitter for iPhone,12,2040,2458,2
2020-11-20 17:39:08,1329841722180980740,False,"Rightly said Mr @KapilSibal ji. U raised the voice of thousands workers of Congress. Need to realize the reality and facts @RahulGandhi @priyankagandhi for party future. Otherwise party will lose upcoming elections in Punjab , Rajasthan if no leadership change. https://t.co/obECSt4xqw",OptomRamkailash,"Perugia, Umbria Italy ",Twitter for iPhone,0,77,262,0
2020-11-20 17:03:55,1329832857716486149,False,Irony is not lost here! It’s the Congress government in Punjab that contributes most to the polluted air in Delhi. But all is well if you are rich enough to vacation in Goa when the whole of Delhi sacrifices their lungs. https://t.co/RfU2VnXU3z,Icarusine,On a meadow...,Twitter for iPhone,0,34,275,0
2020-11-20 17:00:33,1329832013428244486,False,"Punjab gave pollution to Delhi , Punjab is ruled by congress.. congress interim president left Delhi due to pollution ! 
Delhi has AAP govt.. failing its citizens .. in the end citizens are left to suffer ! Politics chalti rehni chahiye https://t.co/cSQPrpKy74",pragya_barthwal,,Twitter for iPhone,6,2949,1379,2
2020-11-20 16:20:51,1329822020721278982,False,"KejriLOL should first try to measure up to Congress CM's of states like Punjab, Rajasthan, Chhattisgarh and then comment on national politics.",Sethinomics,,Twitter Web App,1,5416,214,0
2020-11-20 16:20:39,1329821971681570825,False,#KHALISTAN congress encouraged division because of not getting votes and then 1984. #BJP4India to have full Punjab Kashmir under Mr Ranjit singh without any brainwashed muslims https://t.co/kW9A2pIYva,GauravK10905112,,Twitter Web App,0,0,2,0
2020-11-20 16:07:28,1329818653424959492,False,"@ra84707262 @ANI Bjp And Its Supporters Doesnt Deny these Issues ..The question what Bjp so called alternatives like Congress and its allies did to Solve these issues the states which they are in power ,states like Rajasthan,chattisgarh,punjab,maharastra ..what they did to solve these issues .🤨",Abhishe63278918,"New Delhi, India",Twitter for Android,2,186,878,1
2020-11-20 16:06:25,1329818388089221122,False,"@Jasminesmileyy @MalabarHornbill Coz bjp voter is intact, it's the congress voter which will shift. kejri knows that. We have seen it in Delhi and a little bit in Punjab.",nkk_123,Delhi,Twitter for Android,1,1793,1775,0
2020-11-20 15:51:31,1329814641246015489,False,"Congress just to protect the image of then led Rajiv Gandhi’s govt didn’t impeach a corrupt Chief Justice of Punjab and Haryana High Court - Justice V Ramaswami, who reportedly spent a hefty amount for his official residence.#CongressKilledJudiciary",BABAIGH33640520,DANKUNI HOOGHLY,Twitter for Android,0,54,47,1
2020-11-20 15:44:38,1329812906074984450,False,@RahulGandhi @RahulGandhi Punjab Govt has not given even DA from 2016. Shame on Congress!! First see your house then speak on others,akchd,"Chandigarh, India",Twitter for Android,1,53,366,0
2020-11-20 15:42:44,1329812429899874306,False,"If not Rahul Gandhi then my choice for Congress president is Captain Amrinder Singh.

Reasons - 

1. Balls of steel. Only man who can stand in Punjab assembly and expose Bhindrawale and gang, Akalis can't do anything. 

2. Cannot be bought by RSS",1_plate_biryani,Finland & Pune.,Twitter for Android,5,850,1084,0
2020-11-20 15:36:16,1329810801922699265,False,"Doctors had advised Sonia Gandhi to spend time in a less polluted place

Congress is ruling in:
* Chhattisgarh
* Puducherry
* Rajasthan
* Punjab

Yet Sonia Gandhi along with Rahul Gandhi visited BJP ruled Goa

Bcoz even the Gandhis know that
BJP ruled states are less polluted",pratap_navneet,Belongs to India,Twitter Web App,0,239,412,0
2020-11-20 15:27:21,1329808558939021312,False,"Doctors had advised Sonia Gandhi to spend time in a less polluted place

Congress is ruling in:
* Chhattisgarh
* Puducherry
* Rajasthan
* Punjab

Yet Sonia Gandhi along with Rahul Gandhi visited BJP ruled Goa

Bcoz even the Gandhis know that
BJP ruled states are less polluted",Amit_knc,"New Delhi, India",Twitter Web App,0,1020,197,0
2020-11-20 15:25:45,1329808156512325633,False,"Doctors had advised Sonia Gandhi to spend time in a less polluted place

Congress is ruling in:
* Chhattisgarh
* Puducherry
* Rajasthan
* Punjab

Yet Sonia Gandhi along with Rahul Gandhi visited BJP ruled Goa

Bcoz even the Gandhis know that
BJP ruled states are less polluted",mvmeet,,Twitter for iPhone,1020,165566,6486,187
2020-11-20 15:25:38,1329808126577557504,False,"Congress just to protect the image of then led Rajiv Gandhi’s government didn’t impeach a corrupt Chief Justice of Punjab and Haryana High Court - Justice V Ramaswami, who reportedly spent a hefty amount for his official residence.#CongressKilledJudiciary",BJYM4MH,"Maharashtra, India",Twitter Web App,16,3824,166,3
2020-11-20 15:12:09,1329804731032641544,False,"Congress just to protect the image of then led Rajiv Gandhi’s government didn’t impeach a corrupt Chief Justice of Punjab and Haryana High Court - Justice V Ramaswami, who reportedly spent a hefty amount for his official residence.#CongressKilledJudiciary",RpRampukar,"Darbhanga, India",Twitter for Android,12,2371,4500,9
2020-11-20 15:09:22,1329804033507217412,False,@SonuSood As your punjab congress ambassador / promoter we can't trust you,naveen_achar_,Bengaluru,Twitter for Android,3,39,713,0
2020-11-20 14:51:13,1329799464144388096,False,"What’s your viewpoint? #Punjab 

#YouthKiAwaaz #PunjabPolitics #Politician #PoliticsToday #SAD #Congress #AAP #Badal #Captain #SukhbirSinghBadal #SukhbirBadal #AmrinderSingh #CaptAmrinderSingh https://t.co/y1zyb0rdAK",navnishbhardwaj,India,Twitter for iPhone,1,2983,143,0
2020-11-20 14:43:36,1329797549394259975,False,"Congress just to protect the image of then led Rajiv Gandhi’s government didn’t impeach a corrupt Chief Justice of Punjab and Haryana High Court-Justice V Ramaswami,who reportedly spent a hefty amount for his official residence.
#CongressKilledJudiciary",Siddhartha_Skr_,"Kolkata, Bharat.",Twitter for Android,0,193,207,0
2020-11-20 14:42:24,1329797244619431937,False,@23YADVENDRA @beingarun28 @vivekMi39843890 The attached record is for your reply...Sikhs were sacrificed maximum in freedom movement and what we have awarded. Half the punjab gifted to pakistan rest of punjab divided into three states and till today we are sharing Capital with haryana..Who did this only congress https://t.co/mXDTQbn63X,harmeetchandla9,"Punjab, India",Twitter for Android,3,30,66,0
2020-11-20 14:28:38,1329793779541241860,False,"@galavvirat @dharmik__guy @suuffiiiii Are to me kya karun
Tabhi bjp jeet rhe hai
Lekin punjab congress is really very good",Liberal62212794,,Twitter Web App,0,5,2,0
2020-11-20 14:27:38,1329793528201764866,False,"-Congress just to protect the image of then led Rajiv Gandhi’s government didn’t impeach a corrupt Chief Justice of Punjab and Haryana High Court - Justice V Ramaswami, who reportedly spent a hefty amount for his official residence.#CongressKilledJudiciary",224Kgp,Kharagpur,Twitter Web App,2,422,1064,1
2020-11-20 14:07:35,1329788484266049547,True,"Punjab Pradesh Congress Committee President @sunilkjakhar Ji interacted with Congress workers at Congress Bhawan, Chandigarh today. https://t.co/qHoxlphBp0",SevadalPB,India,Twitter for Android,15,5605,97,4
2020-11-20 13:50:20,1329784141785645057,False,"@RahulGandhi Congress sarkar in Punjab busy in finishing education, Patiala Punjabi university VC resigns.....Yuvraj tweeting on Modi!",aryanwarrior75,,Twitter Web App,0,5,79,0
