Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-21 13:47:38,1330145851361144832,False,"@iRahulSahu @realitycheckind @db_is_db Agree. Dump Modi and BJP. Asking again, who to vote?

Contrary to what Ms did till now where they voted for Cong till they found @asadowaisi .
Hindus will dump Modi in the 6th year itself

In Odisha, Sahu meaning Chutiya?",stackcook,,Twitter Web App,0,61,340,0
2020-11-21 13:43:59,1330144933005709314,False,"@kristanjore @suthijosiyar @PriyaRaju Now BJP wants 2 b in Aiadmk alliance.
Something behind d scenes happening happened . Shah Modi having some plans .
Bjp will  get 40+ seats, 6-8% vote, and send 5-6 mlas, then divide admk and consume their votes fully. Then become the only anti dmk force like Telangana Odisha WB",Congress300seat,,Twitter for Android,0,337,468,0
2020-11-21 13:40:15,1330143993733275649,False,"@ProudHind @mydaymywin @muralwrites @mosquitomani Bjp will  get 40+ seats, 6-8% vote, and send 5-6 mlas, then divide admk and consume their votes fully. Then become the only anti dmk force like Telangana Odisha WB . BJP if its having alliance with aiadmk means , some thing behind d scenes happening n some plan is there",Congress300seat,,Twitter for Android,4,337,468,0
2020-11-21 13:21:40,1330139316379639813,False,@SamirMohantyBJP Sir being a homeopathic medical student I want to join in BJP because politics is my passion as well as BJP is my favorite political party. So mote gote chance milu so that I can serve the people of jajpur as well as odisha.,PrasantakDas97,,Twitter for Android,0,18,80,0
2020-11-21 13:21:01,1330139151514152962,False,@SamirMohantyBJP Sir being a homeopathic medical student I want to join in BJP because politics is my passion as well as BJP is my favorite political party. So mote gote chance milu so that I can serve the people of jajpur as well as odisha.,PrasantakDas97,,Twitter for Android,0,18,80,0
2020-11-21 13:18:43,1330138574545694730,False,This is what @BJP4India leader @PandaJay does. What a corrupt crony trying to be a leader? Thanks to #OdishaHighCourt. #LandScam #Odisha #AntiDalitJayJaggi . BJP is a party of scamsters. @sardesairajdeep @Outlookindia @ttindia @timesofindia @the_hindu @htTweets @ndtvindia @ndtv https://t.co/ZxzSjGPz7m,bhabani79,"Glasgow, Scotland",Twitter for iPhone,0,439,240,0
2020-11-21 13:11:47,1330136831212605443,False,"@ndtv will u only show things about antimodi and anti bjp things in ur show.. kindly show news of odisha.odisha govt is going to close around 14000 schools.if u r not showing then there is no difference between u and Arnab.
@PMOIndia
@DrRPNishank
@ravishndtv 
@dhruv_rathee",GangadharMahap7,,Twitter for Android,0,1,50,0
2020-11-21 12:52:46,1330132043506855936,False,"Union Home Minister and senior BJP leader Amit Shah on Saturday inaugurated the city’s fifth drinking water reservoir and also laid foundation stones for various infrastructure projects in the state.
#Odisha #OmmcomNews  https://t.co/fjJ6RWB20W",OmmcomNews,"Bhubaneshwar, India",Twitter Web App,0,3499,423,0
2020-11-21 12:09:59,1330121276128698372,False,"@pankajjha_ @thewire_in Exactly @pankajjha_ ji
There is no polarisation in Odisha.
It's the fight between popularity of Naveen pattnaik Vs rising BJP.",SamalSusil,india,Twitter Web App,0,107,987,0
2020-11-21 12:08:20,1330120860548689927,False,@AmitShah Sir . Please support the case of ODISHA also where number one channel is being harassed just because  chairman is a BJP  functionary.,BIBHUTI69775562,,Twitter for Android,0,19,56,0
2020-11-21 10:54:57,1330102392751337477,True,"Custodial Death: Sambit Patra Leads BJP Revolt In Puri 

#Puri #Odisha 
https://t.co/bKod592ElJ",otvnews,"Bhubaneswar, India",Twitter Web App,46,595501,276,1
2020-11-21 10:49:39,1330101059897929730,False,"Congratulations CAG of India,Girish Chandra Murmu Ji for being elected as the external auditor of Inter-Parliamentary Union,Geneva. My best wishes..Proud moment for odisha
@GC_Murmu 
@sureshkpujari
@ThakurRanjitDas 
@abhisekodisha 
@SubhrajeetDash7
@RAJATPARIDA1999 
@dbehera_bjp",rakeshpati092,,Twitter for Android,1,42,147,0
2020-11-21 10:45:10,1330099930116001792,True,#Odisha: BJP MLA Nauri Nayak Alleges Discrepancy In His Covid Test Reports https://t.co/Kw2ubkyjWp,otvnews,"Bhubaneswar, India",Twitter Web App,31,595501,276,2
2020-11-21 10:23:05,1330094372763922436,False,Congress MLA Tara Prasad Bahinipati threatens to commit suicide by slitting throat in front of #Odisha Assembly Speaker over closure of schools in the State. The House today witnessed frequent adjournments with Oppn BJP &amp; Cong members creating ruckus against 'closure' decision. https://t.co/hrUR0au872,theargus_in,"Bhubaneswar, India",Twitter Web App,2,6135,486,0
2020-11-21 09:50:58,1330086293292855303,False,Odisha journalist 'arrested' Channel owned by BJP leader Mr jaya panda's wife blames Hone'ble CM shri @Naveen_Odisha https://t.co/aiHskT8fgl,DashGangadhar,"ODISHA,INDIA🇮🇳",Twitter for Android,0,263,502,0
2020-11-21 09:40:11,1330083578093457414,False,@tweetsbyparija BJP is growing in Odisha. 8 LS seats. They try and have grown in previously barren areas. Unlike you know who,rickyjana,Bengaluru/Kolkata,Twitter for Android,0,449,916,0
2020-11-21 09:22:49,1330079207339266050,False,"@AprajitaSarangi @narendramodi @JPNadda @AmitShah @BJP4India @Yfaodisha @Nayakdebasis0 @AprajitaSarangi ji your positivity, understanding, and enthusiasm is contagious !
Laudable initiative...!👏👏
Be the change you wish to see in our home state of Odisha 🙏
@KirenRijiju ji @VidyutJammwal ji https://t.co/vFkxMqWs3I",SKNayak_bjp,"Bhubaneswar 🦂🐍🦀, INDIA 🇮🇳",Twitter for Android,4,151,265,0
2020-11-21 09:18:30,1330078120284741633,False,@sambitswaraj Sir being a homeopathic medical student I want to join in BJP because politics is my passion as well as BJP is my favorite political party. So mote gote chance milu so that I can serve the people of jajpur as well as odisha.,PrasantakDas97,,Twitter for Android,0,18,80,0
2020-11-21 09:15:47,1330077438248947716,False,@dpradhanbjp @irasisacharya Sir being a homeopathic medical student I want to join in BJP because politics is my passion as well as BJP is my favorite political party. So mote gote chance milu so that I can serve the people of jajpur as well as odisha.,PrasantakDas97,,Twitter for Android,0,18,80,0
2020-11-21 09:14:42,1330077163844988930,False,@pcsarangi @PMOIndia @narendramodi @FisheriesGoI @girirajsinghbjp Sir being a homeopathic medical student I want to join in BJP because politics is my passion as well as BJP is my favorite political party. So mote gote chance milu so that I can serve the people of jajpur as well as odisha.,PrasantakDas97,,Twitter for Android,0,18,80,0
2020-11-21 09:12:41,1330076656460029952,False,@sambitswaraj Sir being a homeopathic medical student I want to join in BJP because politics is my passion as well as BJP is my favorite political party. So mote gote chance milu so that I can serve the people of jajpur as well as odisha.,PrasantakDas97,,Twitter for Android,0,18,80,0
2020-11-21 08:47:01,1330070198171422724,True,"Puri 'custodial' death: BJP members headed by party's national spokesperson Sambit Patra, MLA Jayant Sarangi, LB Mohapatra take out a rally from Gundicha temple to Collector's office, burn effigy of CM Naveen Patnaik #Odisha",otvnews,"Bhubaneswar, India",Twitter Web App,329,595501,276,30
2020-11-21 08:25:27,1330064772088418307,False,"Real gains will come where a party isn't in top 2. If you are top 2, then you always  have a chance if the ruling party slips..

BJP got that position in Bengal and Odisha in just last 3-4 yes &amp; maybe even Telangana now. Cong lost it in Delhi, Odisha, Telangana https://t.co/7ntJH9XJwk",siddhu_75,India,Twitter Web App,0,790,697,0
2020-11-21 07:24:34,1330049448836263937,False,The key conspirators also haven't been arrested or prosecuted which includes some leaders from BJD &amp; Congress. BJP also is not doing anything for this mahAtma who devoted his life for the welfare of Odisha tribal Hindus https://t.co/hUgVPSxLKL,Dharmi2020,"Noida, India",Twitter for Android,0,147,141,0
2020-11-21 07:00:34,1330043410586234882,True,Puri 'custodial death': BJP national spokesperson Sambit Patra meets late Ramesh's family #Odisha,otvnews,"Bhubaneswar, India",Twitter Web App,441,595501,276,27
2020-11-21 06:04:17,1330029246702641156,False,"Opposition BJP &amp; Congress MLAs create ruckus in the state assembly over govt’s decision regarding closure of over 14,000 schools in the state #Odisha",SujitBisoyiTOI,Bhubaneswar/Berhampur,Twitter for iPhone,10,6233,651,3
2020-11-21 05:56:10,1330027204244287490,False,"https://t.co/ZdxUsp3kb9 Orissa High Court on last Monday issued notices to the Member, Board of Revenue and the Commissioner of Land Records and Survey regarding BJP National Spokesperson's PIL over sale of Bagala Dharmasala land belonging to Lord Jagannath temple Puri to to some https://t.co/mVhi90Lj4k",Severus_3,,Twitter Web App,44,295,89,8
2020-11-21 05:36:22,1330022220777750536,False,"@Naveen_Odisha These are scapegoat of BJP , A history master in RBI and now a Political Science   Scholar as CAG",akshaykdash,Mumbai,Twitter for iPhone,0,40,182,0
2020-11-21 05:22:13,1330018659335626752,False,"Good Governance in a state ruled by one of BJP's many subsidiaries.

https://t.co/tCOTCcHD6G",FekuBuster,Mumbai,Twitter for Android,0,3617,877,0
2020-11-21 05:17:46,1330017537665474565,False,Opposition BJP gives adjournment motion notice over deteriorating law and order situation in Odisha https://t.co/wuyoJITj7g,OdishaDiary,Bhubaneswar,WordPress.com,1,23048,571,0
2020-11-21 05:10:01,1330015588694052867,True,"""The BJD’s resounding victory drives home the point that when regional parties define the narrative of politics based on local issues of people, the BJP’s polarising politics and narrative stand exposed and are proven to be hollow,"" writes S.N. Sahu.

https://t.co/Tlux9X66kd",thewire_in,,Buffer,98,939205,213,18
2020-11-21 05:05:52,1330014544312365057,False,@sambitswaraj Odisha bjp needs to do at least 10% of what you are doing,baradasarangi,bhubaneswar,Twitter for iPhone,1,100,115,0
2020-11-21 04:34:58,1330006769385439233,False,2nd day of Winter Session of #OdishaAssembly | Opposition BJP gives adjournment motion notice over deteriorating law and order situation in #Odisha https://t.co/h9aaHxSsxz,Sambad_English,Odisha,Twitter for Android,0,42105,4,0
2020-11-21 04:28:25,1330005118444421129,True,"Winter Session: BJP moves adjournment motion in the House over deteriorating law and order situation in #Odisha; Minister of State (MoS), Home Captain Dibya Shankar Mishra to reply",otvnews,"Bhubaneswar, India",Twitter Web App,89,595501,276,0
2020-11-21 04:21:08,1330003285378416642,False,"My article 

https://t.co/HeK2X3BYyV",snsahu75,,Twitter for iPad,0,41,180,0
2020-11-21 03:45:14,1329994250788827136,False,Deciphering BJD's Latest Win in a String of Resounding and Uninterrupted Successes https://t.co/huAGhh7Wvt via @thewire_in,AnilThakur_,"नयी दिल्ली, भारत",Twitter for Android,0,3348,104,1
2020-11-21 03:24:27,1329989023566184449,False,"@SimmiAhuja_ @AamAadmiParty How many states you want to count ? Delhi of course "" Sunya"" In Bihar the great Tejashwi lost becoz of Congresss. In Odisha more than 90 assembly seats Congress got 5000 votes . Rest are Sold to BJP. Do "" Prabhat Pheri"" at least for next three years not cheap Psychophancy.",netajibole,"Orissa, India",Twitter for Android,0,215,680,0
2020-11-21 01:55:47,1329966706962227201,False,Odisha BJP Warns Statewide Protest Over Govt's 'Terrible' School Closure Decision https://t.co/EMt1IOUj07,PrithivirajBJP,BHUBANESWAR  ODISHA,Twitter for iPhone,3,5072,679,2
2020-11-20 19:40:18,1329872216146681856,False,"@Pmooffice7 ganesh chandra Maity, BJP member  from odisha",GANESHC23945579,,Twitter for Android,0,0,9,0
2020-11-20 19:29:52,1329869588746563584,False,"@RahulSarodepune Every import in BJP has to prove his mettle - nothing comes easy 

To give ticket to a candidate, his / her winnability is important

Hasn’t BJP given chance to Tejasvi Surya when they could have easily given ticket to Ananth Kumarji’s widow?

Or Pratap Singh Sarangi from Odisha?",pallavict,"Mumbai, India",Twitter for iPhone,2,8154,1375,0
2020-11-20 18:17:50,1329851463271657473,False,"@saini_abhineet @The_CMOW @AWiseGentleman @Sushmahabala Exactly dude. I'd love to see you questioning the people in power. 

https://t.co/4wrPP8wcYP",nit1995,Bangalore,Twitter Web App,0,318,1521,0
2020-11-20 18:01:06,1329847248931328000,False,"I would like to request our @BJP4India leadership should concern about @BJP4Odisha.Many talented Pravasi Odia are willing to work .If both Central &amp;  State Leadership think n do the needful.I am sure 2024 BJP ll be winning in Odisha.
 @JPNadda 
@SamirMohantyBJP 
@PurandeswariBJP",bdsalimishra,"Bengaluru South, India",Twitter for Android,7,26,243,1
2020-11-20 17:21:25,1329837262972993537,False,"Article 370 and 35A, CAA, Triple Talaq, BJP Growth In UP, WB, Odisha, North East, TS. AMIT SHAH 🔥

#TNWelcomesAmitShah",SaffronSurge3,"TamilNadu, Bharat ",Twitter for Android,3,566,790,1
2020-11-20 17:18:33,1329836542957797377,False,"Odisha is one of the most Gender Insensitive state and here an elected politician talks like this. 

BJD being the B Team of BJP? https://t.co/RDhvZfUxDu",SecularSiddha,District 12,Twitter Web App,3,558,800,1
2020-11-20 17:10:51,1329834606057508865,False,"@Ash_Rokzz23 In Telangana ,BJP replaced Congress. WB BJP replaced Communist Congress. In Odisha ,BJP replaced congress. In TN problem for BJP is , it is behind DMK Aiadmk Congress PMK Kamal Seeman TTV in terms of vote share. BJP will emerge in TN , when aiadmk fall happens .",Congress300seat,,Twitter for Android,1,337,468,0
2020-11-20 16:37:06,1329826109978865664,False,Meet the Gautam Gambhir of Odisha Bjp @AprajitaSarangi despite the covid pandemic they are busy celebrating that  too without mask https://t.co/jNEaBC5ie4,Anuj_utkala,India,Twitter for Android,3,511,973,0
2020-11-20 16:35:18,1329825657098891264,False,"@JPNadda Sir, request you to save Odisha BJP from the infighting emerging out of the ego from Dharmendra Pradhan. 
There are only ego and ego. 
No idea how long this will continue.",sshibashish11,,Twitter for Android,0,10,263,0
2020-11-20 16:28:25,1329823927124705280,False,And congress losing base to bjp in Telangana also! @RahulGandhi is the most useless politician in the whole political history of india! @INCIndia is dying! And it will soon be vanished if it goes on further! 🤦 Who are his advisers? Watch Telangana? It’s also going odisha way!🤦,Anmol2923,"Kathua, Jammu And Kashmir",Twitter for iPhone,0,130,49,0
2020-11-20 15:43:41,1329812670191599621,False,"Now the recent clash b/w him and the district ADM over COVID-19 management. Directly alleged Babus of warming benches.
https://t.co/LgXhYCMgAU

Video : https://t.co/Ci5wIKXh5O

Told the harsh truth and drew parallels b/w Pak army and Indian bureaucracy. : https://t.co/t8mZ5bhetM",JThalabhai,Kalinga Desh,Twitter Web App,26,51,571,5
2020-11-20 15:43:41,1329812666643226624,False,"Got booked for pushing through Hanuman Jayanti processions right though a Mulla neighborhood in 2015.
https://t.co/5DbxxVYd3D

When the k2as resisted, he and his supporters had even pulled out swords. Blood was on cards.
https://t.co/09vIDR7HFv
Video: https://t.co/kGoMR2IsQs
2/n",JThalabhai,Kalinga Desh,Twitter Web App,26,51,571,5
2020-11-20 15:37:16,1329811055199993856,False,BJP delegates led by National spokesperson Shri Sambit Patra meet members of National Human Rights Commission and submitted memo regarding custodial death in Puri district in Odisha. https://t.co/d2bWb8cC6G,DDOdiaNews,Bhubaneswar,Twitter Web App,0,863,160,0
2020-11-20 13:42:37,1329782199902633985,True,"Delegation of BJP MLAs Jayant Sarangi, LB Mohapatra, Sukant Nayak &amp; Mukesh Mahaling meet OHRC seeking probe by a sitting judge into the alleged #CustodialDeath in Puri. The legislators also urged for immediate transfer of Puri SP &amp; IIC of Baseli Sahi Police Station #Odisha",otvnews,"Bhubaneswar, India",Twitter Web App,108,595501,276,1
2020-11-20 13:28:37,1329778675965853698,False,@sambitswaraj Sir being a homeopathic medical student I want to join in BJP because politics is my passion as well as BJP is my favorite political party. So mote gote chance milu so that I can serve the people of jajpur as well as odisha.,PrasantakDas97,,Twitter for Android,0,18,80,0
2020-11-20 13:05:19,1329772814056886272,False,"Freedom of Speech has inadvertently led to superlative sychophancy. And that in turn, maligns Freedom of Speech.

Recent example was when a lady from the BJP unabashedly said that @sambitswaraj made #puri famous. Wah.

Democracy is a funny paradox

#FridayThoughts #odisha",nishant_nihar,"New Delhi, India",Twitter for Android,7,707,629,0
2020-11-20 12:30:41,1329764100134510592,False,"@smritiirani you need a partner. A minister for women needs to have a minister for men. Otherwise your just playing tennis with yourself.
#TableTennis #NarendraModi @rsprasad  #rss #bjp @AndhraPradeshCM @CMO_Odisha @CMOMaharashtra https://t.co/VRQkrHbbR0",GuntherIndian,#DOMESTICVIOLENCEONMEN,Twitter for Android,13,615,2595,16
2020-11-20 11:57:49,1329755825091461120,False,BJP's national spokesperson @sambitswaraj today moved the National Human Rights Commission (#NHRC) seeking its intervention in #Puri alleged custodial death case @theargus_in #Odisha https://t.co/QuwSkF9nIU,theargus_in,"Bhubaneswar, India",Twitter Web App,17,6135,486,5
2020-11-20 11:52:50,1329754571434905600,True,BJP Khordha District President Reappointed Within A Week After Removal #Odisha https://t.co/VPP5AN78XD,otvnews,"Bhubaneswar, India",Twitter Web App,32,595501,276,0
2020-11-20 11:31:05,1329749101290745858,False,@PurandeswariBJP Many Many Congratulations Ma'm being appointed as a Odisha BJP Prabhari. Wish You a grand success of all. jai Jagannath.,DrGyanarsvp,,Twitter Web App,0,599,1459,0
2020-11-20 11:08:18,1329743365324214273,True,#Odisha BJP Warns Statewide Protest Over Govt’s ‘Terrible’ School Closure Decision https://t.co/pszYGoafnM,otvnews,"Bhubaneswar, India",Twitter Web App,30,595501,276,2
2020-11-20 11:05:42,1329742709922295808,True,"#Breaking_News

BJP National Spokesperson Sambit Patra seeks National Human Rights Commission intervention into the alleged custodial death incident in Puri. 

'The NHRC has taken our plea seriously &amp; we hope that the culprit(s) will not be spared,' says Patra

#Odisha https://t.co/HstXZNhzRs",otvnews,"Bhubaneswar, India",Twitter Web App,340,595501,276,26
2020-11-20 10:39:18,1329736068388716544,True,BJP Up In Arms Over Custodial Deaths In #Odisha https://t.co/XSVD20p2SH,otvnews,"Bhubaneswar, India",Twitter Web App,42,595501,276,2
2020-11-20 10:26:29,1329732842411024384,False,"BJP national spokesperson Smt Aparajita Sarangi addressing a press conference at BJP State party office in Bhubaneswar Odisha today

https://t.co/VFBeHTVW37",DDOdiaNews,Bhubaneswar,Twitter Web App,0,863,160,0
2020-11-20 09:55:07,1329724948542234624,False,#WinterSession: Assembly adjourned for 15 minutes-from 3.10 am to 3.25 am-over ruckus created by BJP &amp; Congress members #Odisha @theargus_in https://t.co/aOOMovQzxM,theargus_in,"Bhubaneswar, India",Twitter Web App,2,6135,486,1
2020-11-20 09:37:00,1329720388406763523,False,#OdishaAssembly | Congress and BJP MLAs rush to the Well of the House and start protesting against the recent  custodial deaths in the state #Odisha https://t.co/d201UFgWDd,Sambad_English,Odisha,Twitter for Android,4,42105,4,0
2020-11-20 09:35:19,1329719964912250882,False,"BJP Ten Year Plan:
2021 : 
Take over Bengal 
Retain Assam
Be Relevant in TN and Kerala 
2023 :
Retain Gujarat, Karnataka, MP
Win Back Chattisgarh, Rajasthan 
Be Relevant in TL
2024 :
Win General Election with 350+ Seats 
Win Delhi 
Win Odisha 
Be Relevant in Andhra",RaghuramanMenon,,Twitter for Android,24,8299,1809,3
2020-11-20 08:13:51,1329699463116439554,True,"BJP's Prithviraj Harichandan slams #Odisha govt over its decision to close down 9000 primary schools with a student strength below 25; says ""Decision unacceptable. School drop out rate will further increase. We'll stage a dharna at edu dept if decision is not revoked in 15 days.""",otvnews,"Bhubaneswar, India",Twitter Web App,184,595501,276,4
2020-11-20 08:09:05,1329698264615063552,False,@CMO_Odisha The BJD Delanga demanded an immediate apology from BJP spokesperson Lekhashree Samantasinghar. https://t.co/WHozdoSjOY,kshitishdas,,Twitter for Android,0,18,167,0
2020-11-20 07:37:24,1329690290639147010,False,BJP activists &amp; members of Mahila Morcha hold rally from party Headquarter to State Assembly demanding justice in the alleged custodial deaths in Puri and Biramitrapur #Odisha @theargus_in https://t.co/XlSAcoPOl3,theargus_in,"Bhubaneswar, India",Twitter Web App,2,6135,486,0
2020-11-20 07:25:06,1329687196886994946,False,BJP activists &amp; Mahila Morcha members reportedly scuffle with police after they were stopped during a protest rally from party HQs to Assembly in #Bhubaneswar over alleged custodial deaths in Puri &amp; Biramitrapur; some activists taken into preventive custody #Odisha,ApStewk,,Twitter for Android,0,11,3,0
2020-11-20 07:22:49,1329686619868123136,True,BJP activists &amp; Mahila Morcha members reportedly scuffle with police after they were stopped during a protest rally from party HQs to Assembly in #Bhubaneswar over alleged custodial deaths in Puri &amp; Biramitrapur; some activists taken into preventive custody #Odisha https://t.co/pIWPcKEyay,otvnews,"Bhubaneswar, India",Twitter Web App,58,595501,276,2
2020-11-20 07:01:40,1329681296772227072,False,@tripura_infoway BJP is unfit to govern even municipal councils people will throw you out from Odisha.,PriaINC,,Twitter for iPhone,43,16671,2736,5
2020-11-20 04:29:06,1329642903551918081,False,@mosquitomani @ProudHind @mydaymywin @muralwrites Like in Odisha..  bjp couldn't grow even after a very weak Congress for decades.. because.. BJD is there..,Balooo03268713,,Twitter Web App,0,0,3,0
2020-11-20 03:56:44,1329634758524022785,False,"BJP under Narendra Modi is expanding rapidly in Tamil Nadu, Odisha, Bengal and Telangana...states it would’ve never dreamt of having a presence. Some here still fail to — or don’t wish to — understand the sheer respect he commands. https://t.co/TUgJwnjxPf",vinayak_jain,India,Twitter for iPhone,85,30481,437,7
